subject	first_block	ehi	age	country	sex	education	race	hispanic_ethnicity	rt_overall	duration_s	task_experience_response	task_experience_other_response	open_ended_feedback_response	exclude_many_gos	exclude_low_acc	exclude_low_rt	exclude_high_rt	exclude_country	exclude_age	exclude_done_before	exclude_no_ehi	exclude
61087e4fc006ee7d6be38641	slash	100	28	US	Male	16	White	No	430.5	1209.37	No	NA	NA	0	0	0	0	0	0	0	0	0
610898813e48dc2864965122	z	-37.5	26	US	Male	12	Multiple	No	507.5	540.568	No	NA	The study seemed to freeze for a second in the middle. Pressing spacebar to advance to the next part would not work for the first few attempts.	0	0	0	0	0	0	0	0	0
6108bb33c59f5718fbf341e5	z	100	28	US	Female	14	White	No	421	1065.681	No	NA	NA	0	0	0	0	0	0	0	0	0
610969a2d61be5c3ba90fa9e	slash	100	22	US	Female	16	White	No	853	627.449	No	NA	NA	0	0	0	0	0	0	0	0	0
61097e0464a4a922602d495b	z	75	22	US	Female	16	White	No	653	561.295	No	NA	NA	0	0	0	0	0	0	0	0	0
6109f35a1b748c0a8876d117	slash	100	23	US	Female	18	Multiple	No	427	499.414	Yes	NA	NA	0	0	0	0	0	0	1	0	1
610c33fa86d4d9bbc1345e36	z	87.5	19	US	Female	12	White	No	679.5	612.148	No	NA	NA	0	0	0	0	0	0	0	0	0
610d505ad461a3607f6ec804	z	-75	28	US	Male	18	White	No	798	614.948	No	NA	NA	0	0	0	0	0	0	0	0	0
610f7244c65ae4e57858a700	z	-37.5	21	US	Female	12	Black or African American	No	409.5	925.765	No	NA	NA	0	0	0	0	0	0	0	0	0
61108719ddb956bd0e94733d	slash	100	30	US	Female	16	Multiple	No	583.5	699.812	No	NA	It felt easier to process the information presented when i was using my left hand to press z.	0	0	0	0	0	0	0	0	0
6110a371c00388d587922ff1	slash	-100	35	US	Female	14	White	No	842	694.02	No	NA	NA	0	0	0	0	0	0	0	0	0
6110bd9e993f6fa5560b68f5	z	100	24	US	Male	16	White	No	743	592.486	No	NA	NA	0	0	0	0	0	0	0	0	0
6110cb9fd3ba23cecacc8fc4	slash	75	20	US	Male	12	Multiple	No	527.5	501.788	No	NA	NA	0	0	0	0	0	0	0	0	0
6110d2e3247a4ddc7c440cc5	slash	100	20	US	Female	12	White	No	766	646.594	No	NA	NA	0	0	0	0	0	0	0	0	0
6110d7f556da416401efdd5f	slash	100	24	US	Female	16	Multiple	No	451.5	519.201	No	NA	No	0	0	0	0	0	0	0	0	0
611101548d78ab5ec3a9c42e	z	25	37	US	Male	14	Multiple	No	652.5	694.449	Not sure (please explain):	It looks similar to the tests I took as a kid when getting diagnosed with ADHD and ASD.	Thank you for letting me take part in your study. Happy Holidays and Happy New Year!	0	0	0	0	0	0	0	0	0
611118b967515e93dcf141f1	slash	-75	21	US	Male	12	White	Yes	610.5	554.261	No	NA	NA	0	0	0	0	0	0	0	0	0
611121bd6fc323df0d3c7e4f	z	100	19	US	Female	12	White	No	842.5	658.539	No	NA	NA	0	0	0	0	0	0	0	0	0
6111234ac8cfa49e38acbfb4	z	100	23	US	Female	16	White	No	884.5	635.075	No	NA	N/A	0	0	0	0	0	0	0	0	0
61114b774f9199a8f8f75de2	z	100	31	US	Female	12	Multiple	Yes	693	801.052	No	NA	NA	0	0	0	0	0	0	0	0	0
61116b7ba2ada479c60a86e7	slash	100	25	US	Female	16	White	Yes	729	720.757	No	NA	NA	0	0	0	0	0	0	0	0	0
6111747b20e9e9c8b651b36a	slash	100	25	US	Female	12	White	No	733.5	604.196	No	NA	NA	0	0	0	0	0	0	0	0	0
6111782b298eff6c31853ea8	z	-12.5	27	US	Female	16	White	No	586.5	780.34	No	NA	NA	0	0	0	0	0	0	0	0	0
611195657110219178aa70e1	slash	62.5	30	US	Male	16	White	No	907.5	667.74	No	NA	NA	0	0	0	0	0	0	0	0	0
6111c4865701e1ba367af3e3	z	100	24	US	Female	18	White	No	568	565.158	No	NA	NA	0	0	0	0	0	0	0	0	0
6111f586fe99b25bb899861a	slash	87.5	22	US	Female	12	Black or African American	No	673	733.967	No	NA	NA	0	0	0	0	0	0	0	0	0
611285de4477f8152efce6e8	slash	-62.5	38	US	Female	18	White	Yes	320.5	770.624	Yes	NA	NA	0	0	0	0	0	0	1	0	1
6112dba8e2eb90519a46e6cf	slash	100	24	US	Female	16	White	No	728	545.602	No	NA	NA	0	0	0	0	0	0	0	0	0
611325c23a34bedb5feed16b	slash	100	22	US	Female	16	White	No	621	745.117	No	NA	NA	0	0	0	0	0	0	0	0	0
6113ffbf45e79bc2769db74c	z	25	22	US	Female	14	Black or African American	No	737	797.305	No	NA	NA	0	0	0	0	0	0	0	0	0
61188057fe5a395476806c12	z	-12.5	31	US	Female	16	White	No	563.5	511.197	No	NA	NA	0	0	0	0	0	0	0	0	0
6119ccaad19b17d52526b724	slash	-100	25	US	Female	16	White	No	418.5	561.106	No	NA	NA	0	0	0	0	0	0	0	0	0
611b38dea7f1754225fa39bf	slash	-87.5	22	US	Female	16	White	No	510	568.669	No	NA	NA	0	0	0	0	0	0	0	0	0
611bb1fb49fbb5b94a8b5e46	slash	-100	38	US	Female	12	White	No	382.5	622.802	No	NA	NA	1	0	0	0	0	0	0	0	1
611bd6da73757bf5ad0ced0a	z	87.5	30	US	Female	18	White	No	697	655.018	No	NA	NA	0	0	0	0	0	0	0	0	0
611f123e92042b11d0b1ef8d	slash	87.5	19	US	Female	12	White	No	508	756.319	No	NA	NA	0	0	0	0	0	0	0	0	0
612274842d4805447451f87b	slash	87.5	28	US	Female	14	Black or African American	No	323	685.269	No	NA	NA	0	0	0	0	0	0	0	0	0
6122db5a591eaf8ee07cf3d0	slash	100	23	US	Male	16	White	No	506.5	929.994	No	NA	NA	0	0	0	0	0	0	0	0	0
6123d27b5481e1189844b7b0	slash	50	23	US	Male	16	White	No	393	519.327	No	NA	NA	0	0	0	0	0	0	0	0	0
61281debe85082cc937dd9ae	slash	100	31	US	Female	18	White	No	656	626.21	No	NA	NA	0	0	0	0	0	0	0	0	0
612ba4bfee20a1ffc86116f9	z	-62.5	19	US	Female	12	White	No	908.5	793.074	No	NA	NA	0	0	0	0	0	0	0	0	0
612c6bd26f5f81c5765989d9	slash	-50	31	US	Male	12	American Indian or Alaska Native	No	1015	934.439	No	NA	None.	0	0	0	0	0	0	0	0	0
612d20ea1043719545f90f62	slash	75	36	TW	Male	21	Asian	No	666	679.504	No	NA	NA	0	0	0	0	1	0	0	0	1
612e91f6654fd2227289c863	z	-12.5	32	US	Male	12	White	No	516.5	560.906	No	NA	NA	0	0	0	0	0	0	0	0	0
612fcbbd5386d9edb42da147	z	50	33	US	Male	8	White	No	731.5	650.914	No	NA	N/A	0	0	0	0	0	0	0	0	0
613461a8b9035cf9b29ad84d	slash	100	20	US	Female	12	White	No	921	668.221	No	NA	NA	0	0	0	0	0	0	0	0	0
6138de7da0cd911868bd8d03	slash	-87.5	31	US	Female	16	White	No	587	605.199	No	NA	NA	0	0	0	0	0	0	0	0	0
613909e5cf0d18ff1e3162a9	slash	75	20	US	Female	12	White	No	528	556.088	No	NA	NA	0	0	0	0	0	0	0	0	0
613e399e5615a34457efcb44	slash	-100	25	US	Male	14	Multiple	Yes	641.5	719.331	No	NA	NA	0	0	0	0	0	0	0	0	0
6146adbeaabe03f64697f9ab	slash	-87.5	22	US	Female	14	White	No	495.5	594.469	No	NA	NA	0	0	0	0	0	0	0	0	0
614bbf1e7de43dee7386fe3f	slash	100	27	US	Male	16	White	No	432	416.109	No	NA	NA	0	0	0	0	0	0	0	0	0
614d465852620924f85603c8	z	100	35	US	Female	12	Black or African American	No	484	1582.336	No	NA	NA	0	0	0	0	0	0	0	0	0
614d673e3a5fd5cb2b5b6eb7	z	-50	22	US	Female	12	White	No	636.5	638.317	No	NA	Nope! Thank you:)	0	0	0	0	0	0	0	0	0
614e0825d40616c90ebc1d49	slash	-25	33	US	Male	16	Multiple	No	584	510.394	No	NA	NA	0	0	0	0	0	0	0	0	0
614ea93d581d6f4281e9d232	z	62.5	38	US	Female	12	White	No	624.5	642.344	No	NA	NA	0	0	0	0	0	0	0	0	0
614f571879ee135c5a579e08	slash	100	28	US	Male	12	Black or African American	No	909	738.993	No	NA	NA	0	0	0	0	0	0	0	0	0
6150af603e26f4482fedf8d9	slash	-50	40	US	Male	12	Multiple	No	695	762.874	No	NA	no	0	0	0	0	0	0	0	0	0
6153226d04ed5dce3aaa9703	z	-100	24	US	Male	16	White	No	814	680.422	No	NA	NA	0	0	0	0	0	0	0	0	0
6154a88b71a7f4347658b0f7	slash	100	18	US	Female	12	Multiple	No	452.5	1052.655	No	NA	NA	0	0	0	0	0	0	0	0	0
6155d24e3306f96464879b38	z	100	22	US	Female	16	White	No	1009	1918.751	No	NA	NA	0	0	0	0	0	0	0	0	0
615cee2b2f844e72c397977a	z	100	20	US	Male	12	White	No	824	608.786	No	NA	NA	0	0	0	0	0	0	0	0	0
615d0be013a41d01a6cace87	slash	75	19	US	Female	12	White	No	581.5	596.029	No	NA	NA	0	0	0	0	0	0	0	0	0
615e1782e969d4939045c54f	z	100	31	US	Male	16	Black or African American	No	1053	1008.976	No	NA	NA	0	1	0	0	0	0	0	0	1
6160b0eb22d84b34a1b79b2f	slash	-87.5	19	US	Female	12	Asian	No	544	549.017	No	NA	NA	0	0	0	0	0	0	0	0	0
61612338ddccab2e68b3e3cc	slash	-75	32	US	Female	12	White	No	528.5	2931.225	No	NA	So I took a while to do the first part of the task. I hope it doesn't hurt me, as far as the payout. Thank you, for the study. That was actually pretty cool.	0	0	0	0	0	0	0	0	0
61664d58d18ca2325a81008e	z	100	28	US	Female	16	White	No	911	660.326	No	NA	NA	0	0	0	0	0	0	0	0	0
6168cbfbad1cc13ba73ade6e	slash	100	28	US	Male	16	White	No	640	1002.781	No	NA	NA	0	0	0	0	0	0	0	0	0
616c9115b3a3d2f885822a57	slash	87.5	36	US	Male	16	White	No	608.5	892.739	No	NA	NA	0	0	0	0	0	0	0	0	0
616d0c1b16a0437469b6cd74	slash	100	33	US	Female	12	Black or African American	No	903.5	715.448	No	NA	Good and fun study!	0	0	0	0	0	0	0	0	0
616d9ef881036dfbfd63d2f4	z	100	33	US	Male	16	White	No	1017.5	957.412	No	NA	NA	0	0	0	0	0	0	0	0	0
616faf3ab8c53e7a73a5dea5	slash	100	22	US	Female	16	White	No	839.5	689.371	No	NA	NA	0	0	0	0	0	0	0	0	0
6171125c1d572c106f10824e	z	100	38	US	Female	16	White	No	493.5	596.492	No	NA	NA	0	0	0	0	0	0	0	0	0
61729e07e7b9b645c1741ca9	slash	50	22	US	Female	12	Black or African American	No	1548.5	801.699	No	NA	NA	0	1	0	1	0	0	0	0	1
6172cf92f2ea6613f717abb6	slash	62.5	28	US	Male	16	White	No	482.5	577.467	No	NA	NA	0	0	0	0	0	0	0	0	0
61741ba984f258d5c6a1303c	z	-37.5	25	US	Male	16	White	No	663.5	579.533	No	NA	N/A	0	0	0	0	0	0	0	0	0
61fa92f15719bc09cb834b86	slash	100	21	US	Male	16	Asian	No	764.5	529.916	No	NA	NA	0	1	0	0	0	0	0	0	1
62349b2406ea604d296bd69d	z	0	32	US	Female	12	White	No	606	624.414	No	NA	NA	0	0	0	0	0	0	0	0	0
6234b7dcc6c6e13d5121ad28	slash	-100	31	US	Male	16	Black or African American	No	856	863.711	No	NA	NA	0	0	0	0	0	0	0	0	0
62354223d36eda662355a9c0	z	-100	40	US	Male	16	White	No	629	682.309	No	NA	NA	0	0	0	0	0	0	0	0	0
62713a003caa3feec5c6a0ba	slash	12.5	31	US	Male	12	White	No	472	463.738	No	NA	NA	0	0	0	0	0	0	0	0	0
6272abac31a465b0f22fb7c1	slash	100	38	US	Male	14	White	No	816	586.909	No	NA	NA	0	0	0	0	0	0	0	0	0
62769797db0ff6f93df21cda	z	-100	40	US	Male	12	White	No	773	772.223	No	NA	I say instead of using the Z and / keys on your computer you should to the left and right arrow keys on the right side of keyboard.also if the square or circle either being the big square and circle or the little ones you hit the left key and if its on the right you click the right arrow key.it would show you guys  the people taking the survey are paying attention to the location of the key.	0	0	0	0	0	0	0	0	0
627a7fc214142c6f228e84fb	slash	-37.5	26	US	Female	12	White	No	862.5	732.071	No	NA	NA	0	0	0	0	0	0	0	0	0
627e7b6d33e1df14160c05ba	z	100	24	US	Female	12	White	No	1030	867.175	No	NA	That was really, really interesting. I don't know why, but using my right hand to press the keys made things significantly easier.	0	0	0	0	0	0	0	0	0
628510a698e9e63b21ef9139	z	100	30	US	Male	18	White	No	499.5	679.435	No	NA	NA	0	0	0	0	0	0	0	0	0
62853fe01fa0d21c4daacfcb	slash	-100	25	US	Male	12	Black or African American	No	438.5	784.356	Not sure (please explain):	I've done a lot of random tasks where I have to press a button quickly in response to something and it's hard to remember them all, and honestly I just couldn't rule out having done this particular type of task with the big and the little shapes before, but I also couldn't necessarily say that I have done it before either, but I just don't really know.	My left arm might have been a little bit tired at the start of the task since I tend to lean on it a little bit when I use a computer, but I did try to make sure it was at rest the same as my right arm was when I did the task.	0	0	0	0	0	0	0	0	0
6285706b066c6502c413e9a3	z	-75	26	US	Female	16	White	Yes	689	737.668	No	NA	NA	0	0	0	0	0	0	0	0	0
6285892c0fc742d49a255328	slash	-50	21	US	Male	12	White	Yes	446	592.106	No	NA	It was fun :)	0	0	0	0	0	0	0	0	0
62865e3456c142785cfad2a7	slash	100	29	US	Male	12	Multiple	Yes	874.5	1260.492	No	NA	Thank you for the study, I answered honestly and to the best of my abilities. I took my time to reread to fully understand, sorry.	0	0	0	0	0	0	0	0	0
628dec55823f672331c68577	z	87.5	23	US	Male	12	Black or African American	No	878	590.06	No	NA	NA	0	0	0	0	0	0	0	0	0
628f0d7e3055b5d1887916c5	slash	75	30	US	Male	12	White	No	519	608.335	No	NA	NA	0	0	0	0	0	0	0	0	0
628fb69f72e574bb9a8c1a47	z	62.5	37	US	Male	12	Multiple	No	614	591.934	No	NA	NA	0	0	0	0	0	0	0	0	0
628fde22d960fa7a63fb231d	z	-100	38	US	Male	16	Black or African American	No	771.5	1343.73	No	NA	N/A	0	0	0	0	0	0	0	0	0
629082739390703f993b12bd	z	12.5	29	US	Male	16	White	No	906.5	657.147	No	NA	NA	0	0	0	0	0	0	0	0	0
6290d05992a97c47797f9de3	z	100	40	US	Male	18	Multiple	No	823	590.305	No	NA	NA	0	0	0	0	0	0	0	0	0
62911ef14fd68295d60ba83b	slash	12.5	30	US	Male	18	White	Yes	1039.5	949.007	No	NA	NA	0	0	0	0	0	0	0	0	0
6294fce0aa6f8d12e0a7cd1e	z	87.5	32	US	Male	12	White	No	447.5	979.368	No	NA	NA	0	0	0	0	0	0	0	0	0
6296849bbd45e6accf130f07	z	0	31	US	Male	16	White	No	582.5	627.01	No	NA	NA	0	0	0	0	0	0	0	0	0
629753864174e42d30576cf8	slash	75	21	US	Male	12	White	No	533.5	533.439	No	NA	NA	0	0	0	0	0	0	0	0	0
62977ce96efd80b585b2d75d	z	100	27	US	Female	16	White	No	508.5	579.951	No	NA	NA	0	0	0	0	0	0	0	0	0
6297b5dba0b83527c9907832	slash	75	23	US	Male	14	Multiple	Yes	380.5	545.574	No	NA	NA	0	0	0	0	0	0	0	0	0
6298dd311a003b986813851b	z	100	40	US	Male	18	White	No	881.5	663.851	No	NA	NA	0	0	0	0	0	0	0	0	0
6298df7da7b45df1b730d3aa	slash	100	21	US	Male	12	Multiple	Yes	1034	819.265	No	NA	NA	0	0	0	0	0	0	0	0	0
629a7466cebc9523d66d4d8e	slash	100	23	US	Female	16	White	No	463.5	793.13	No	NA	NA	0	0	0	0	0	0	0	0	0
629e241d171ec6698e05f149	slash	-87.5	27	US	Male	12	Asian	No	728	619.296	No	NA	NA	0	0	0	0	0	0	0	0	0
629e633c82ed7bd84fce0f9a	slash	87.5	28	US	Male	12	White	No	559.5	516.436	No	NA	NA	0	0	0	0	0	0	0	0	0
62a0b34cbcc5987a8fa73c39	z	25	32	US	Male	16	White	No	433	523.074	No	NA	NA	0	0	0	0	0	0	0	0	0
62a33f5217536a32157d874e	z	87.5	31	US	Female	16	White	No	717.5	736.605	No	NA	NA	0	0	0	0	0	0	0	0	0
62a885d5b6af18b3d4579e1b	slash	50	30	US	Male	16	Multiple	No	612	467.68	No	NA	NA	0	0	0	0	0	0	0	0	0
62aa26592478d039ddeaaa4c	slash	75	31	US	Male	16	White	No	978	676.364	No	NA	I bat and golf with my left hand, I was supposed to be left handed but my parents forced me to be right handed in almost everything.	0	0	0	0	0	0	0	0	0
62adef58d6f991bb5660e772	z	100	31	US	Male	16	Multiple	No	861.5	793.175	No	NA	NA	0	0	0	0	0	0	0	0	0
62b055b8af4eda974466ad0d	slash	100	37	US	Female	12	White	No	720.5	628.779	No	NA	NA	0	0	0	0	0	0	0	0	0
62b0a213241d25b7185f43a4	slash	75	32	US	Male	14	White	No	524	684.586	No	NA	NA	0	0	0	0	0	0	0	0	0
62b17a23f40c54a776801476	z	75	31	US	Male	16	Asian	No	597	545.854	No	NA	none	0	0	0	0	0	0	0	0	0
62b9b95e108fbc4df78a2956	z	100	22	US	Male	16	White	No	418.5	576.216	No	NA	NA	0	0	0	0	0	0	0	0	0
62b9cf42a63194f71fc0a393	z	100	23	US	Female	16	American Indian or Alaska Native	No	524.5	725.745	No	NA	NA	0	0	0	0	0	0	0	0	0
62bb23c919ebfd3b0448e942	z	-37.5	32	US	Male	16	Asian	No	431.5	809.64	No	NA	NA	0	0	0	0	0	0	0	0	0
62c3430ae19d78462af9e743	z	0	37	US	Male	12	White	No	784.5	1863.432	No	NA	NA	0	0	0	0	0	0	0	0	0
62c396eed1893e06fdad4574	z	100	27	US	Male	16	Black or African American	No	584	518.935	No	NA	NA	0	0	0	0	0	0	0	0	0
62cd8af88ff531583cbd24a9	z	75	23	US	Female	12	White	No	713	816.902	No	NA	NA	0	0	0	0	0	0	0	0	0
62d09418cbdaeabefbbf9893	z	-25	39	US	Male	16	White	Yes	603	863.081	No	NA	Fun game. I think my right side won.	0	0	0	0	0	0	0	0	0
62d6e24cf74647ef51a16300	z	75	31	US	Male	12	White	No	733	571.447	No	NA	NA	0	0	0	0	0	0	0	0	0
62d8e75cba698660a22802c7	z	-100	20	US	Male	12	White	No	536	655.917	No	NA	NA	0	0	0	0	0	0	0	0	0
62dd2f0668b37a65531fae67	slash	0	39	US	Male	14	White	No	702	708.413	No	NA	I am dyslexic.	0	0	0	0	0	0	0	0	0
62df4f5f6812864868e9ea66	slash	-87.5	21	US	Male	14	White	No	602	740.059	No	NA	NA	0	0	0	0	0	0	0	0	0
62dfdd3c61b792d28de9d0e3	slash	62.5	29	US	Male	21	White	No	517	721.587	No	NA	NA	0	0	0	0	0	0	0	0	0
62e02537aeee3cf7f450869e	z	100	29	US	Female	12	White	No	647.5	987.671	No	NA	NA	0	0	0	0	0	0	0	0	0
62e0c93d54972f434349eda3	slash	-75	28	US	Female	16	White	No	580	1568.071	No	NA	NA	0	0	0	0	0	0	0	0	0
62e29cbc8c0f3271aae4d7bf	slash	87.5	20	US	Female	12	White	No	605.5	609.905	No	NA	NA	0	0	0	0	0	0	0	0	0
62e2d5c238c450c3579dfa91	z	-100	20	US	Male	12	White	No	707	684.998	No	NA	NA	0	0	0	0	0	0	0	0	0
62e7f9fec0521e596587319d	z	100	33	US	Male	16	White	No	969	681.858	No	NA	NA	0	0	0	0	0	0	0	0	0
62ea3271cc6c19525f896495	z	-87.5	31	US	Male	16	White	No	511.5	484.505	No	NA	When I scrolled to see if there was any more before the first test it wouldn't let me progress and I had to restart.	0	0	0	0	0	0	0	0	0
62ec219e5f3634408fb35580	slash	100	31	US	Female	16	White	No	870	768.642	No	NA	No	0	0	0	0	0	0	0	0	0
62ec3412706175ea98e11fba	slash	100	25	US	Male	12	Black or African American	Yes	761.5	575.22	No	NA	NA	0	0	0	0	0	0	0	0	0
62ecae2ce56ea262113d808d	z	37.5	22	US	Male	12	Asian	No	660	572.671	No	NA	NA	0	0	0	0	0	0	0	0	0
62ecb2993d7ecd89154af5d4	z	50	28	US	Female	12	White	No	846	804.383	No	NA	NA	0	0	0	0	0	0	0	0	0
62eee9fbde439d5853ce2efb	z	-62.5	21	US	Male	12	White	No	437.5	606.908	No	NA	NA	0	0	0	0	0	0	0	0	0
62f41a3f40490ce7273873ec	slash	-50	20	US	Male	12	White	No	669.5	675.13	No	NA	N/A	0	0	0	0	0	0	0	0	0
62f58a7129fb13cf46a08ae0	slash	50	29	US	Male	12	White	No	632	551.396	No	NA	NA	0	0	0	0	0	0	0	0	0
62f975cbc3507ecf77180d00	z	100	19	US	Male	12	White	No	452.5	576.331	No	NA	NA	0	0	0	0	0	0	0	0	0
62fb9a3f8da41fb2b6d28121	slash	75	33	US	Not listed: Nonbinary, genderfluid, transgender, demiwoman	16	Multiple	No	427.5	546.148	No	NA	This was absolutely irritating. I wear glasses though, so I already have shitty sight. I know for sure I got at least 5 wrong with my left hand.	0	0	0	0	0	0	0	0	0
63026053812fe400f2929701	slash	100	38	US	Male	8	Black or African American	Yes	790	732.603	No	NA	NA	0	0	0	0	0	0	0	0	0
630345dd92f26599c777a5fc	slash	100	39	US	Male	8	White	No	451	721.589	No	NA	I'm going crosseyed	0	0	0	0	0	0	0	0	0
6303fb5b692c378ba1d010f9	slash	75	32	US	Male	12	White	No	512.5	624.596	No	NA	NA	0	0	0	0	0	0	0	0	0
6306f070d4f94e56cb544400	z	-50	21	US	Male	12	White	No	660	608.372	No	NA	NA	0	0	0	0	0	0	0	0	0
6307a60f9142d2c42021840d	z	100	19	US	Male	12	White	No	404	524.559	No	NA	NA	0	0	0	0	0	0	0	0	0
630ab689392291ba70d7fd3d	slash	87.5	21	US	Male	12	White	No	694	850.009	No	NA	NA	0	0	0	0	0	0	0	0	0
630c1ad62af2905fb5bb3d1d	slash	75	40	US	Male	8	White	No	962.5	875.046	No	NA	This was neat.	0	0	0	0	0	0	0	0	0
630d42ab004b0f34fcf4b52e	slash	100	37	US	Male	14	White	No	549	666.632	No	NA	NA	0	0	0	0	0	0	0	0	0
630dd0429f7ec338d28e2de1	slash	-100	37	US	Male	8	Multiple	No	504	829.849	No	NA	NA	0	0	0	0	0	0	0	0	0
63106ea4e8fe9c6cd32bf358	z	62.5	27	US	Male	12	Black or African American	No	605.5	618.189	No	NA	NA	0	0	0	0	0	0	0	0	0
6310b35d758f80e9cf3f4e41	slash	50	20	US	Female	12	White	No	596.5	744.524	No	NA	I'm mixed handed, I use right hand for most """"""""daily"""""""" tasks ie writing, cutting, etc (although I can switch with cutting/using utensils) and my left hands for more sporty things, holding a bat, playing hockey, volleyball, tennis etc.	0	0	0	0	0	0	0	0	0
6310dbdfda69599720736665	slash	62.5	32	US	Female	18	White	No	440.5	596.178	No	NA	NA	0	0	0	0	0	0	0	0	0
6314395ce933c9b91e9be41a	z	87.5	30	US	Male	12	White	No	543.5	590.272	No	NA	NA	0	0	0	0	0	0	0	0	0
63162e1bbde3c4bb1d9d92a3	slash	87.5	33	US	Female	12	White	No	498.5	713.113	No	NA	NA	0	0	0	0	0	0	0	0	0
63178a6f2213dd2fe9ef8500	z	100	32	US	Male	21	White	No	663.5	588.98	No	NA	NA	0	0	0	0	0	0	0	0	0
63180ae1ae5d3ee3257d1e9e	z	100	23	US	Male	18	Multiple	No	406	546.484	No	NA	No, it was very interesting and well-explained, thanks.	0	0	0	0	0	0	0	0	0
631a1f357c56acbb68d5dc14	slash	-50	33	US	Female	16	White	No	650	651.125	No	NA	NA	0	0	0	0	0	0	0	0	0
631a68ee10ec68377cb03457	slash	100	36	US	Male	12	White	No	753.5	732.133	No	NA	NA	0	0	0	0	0	0	0	0	0
631b593a9bb21bb86ea260a7	slash	100	24	US	Male	16	White	Yes	664.5	803.763	No	NA	NA	0	0	0	0	0	0	0	0	0
631bb11a022ba038ef69e7b1	slash	12.5	21	US	Male	12	White	No	524	599.394	No	NA	I've been diagnosed with autism. I'm just adding that because as a developmental disorder, it can have all kinds of weird effects!	0	0	0	0	0	0	0	0	0
631bcfaa7faf35d3abb91cbc	z	87.5	36	US	Male	18	White	No	639.5	603.137	No	NA	NA	0	0	0	0	0	0	0	0	0
631c790a9061cd8137fd215b	z	100	26	US	Female	12	White	No	532	532.9	No	NA	NA	0	0	0	0	0	0	0	0	0
631db394e0e9e27b3d1dbcb7	slash	-50	29	US	Male	14	White	No	593	617.554	No	NA	NA	0	0	0	0	0	0	0	0	0
631e3ba1714b8e7f8fe9338d	z	-75	38	US	Male	12	White	No	504.5	680.577	No	NA	NA	0	0	0	0	0	0	0	0	0
631fc3e54c3c0515402fdd17	z	87.5	18	US	Male	8	White	No	712.5	650.746	No	NA	NA	0	0	0	0	0	0	0	0	0
63211a687695b2182a38207f	z	75	32	US	Male	21	White	No	535	644.968	No	NA	straightforward	0	0	0	0	0	0	0	0	0
63222da004d65dff83fd1de4	z	62.5	31	US	Male	16	White	Yes	866.5	1024.409	No	NA	NA	0	0	0	0	0	0	0	0	0
63235c5bf70d8e4f79b205cd	slash	50	24	US	Male	16	Asian	No	528.5	642.32	No	NA	NA	0	0	0	0	0	0	0	0	0
6323781f75962af097c34b5e	z	100	18	US	Male	12	Multiple	Yes	659.5	499.592	No	NA	NA	0	0	0	0	0	0	0	0	0
6323a90c380df6eb64255d6f	slash	-62.5	23	US	Male	12	White	No	579.5	678.634	No	NA	NA	0	0	0	0	0	0	0	0	0
632436c12617a96bb55a2ca8	z	87.5	29	US	Male	12	White	Yes	631	641.587	No	NA	NA	0	0	0	0	0	0	0	0	0
632f7d0761bce49001d13953	slash	-100	39	US	Male	14	White	No	931.5	1350.47	No	NA	NA	0	0	0	0	0	0	0	0	0
6330aa1c7f5f79e3707b7ea6	z	-62.5	29	US	Male	16	White	No	491	547.346	No	NA	NA	0	0	0	0	0	0	0	0	0
6330e50102d0e9d363d139b2	slash	0	30	US	Male	16	White	No	667	847.614	No	NA	My left hand felt more intuitive, although it may have been the fact that is was the second round and i had gotten use to the experiment by then. I am left handed for writing but say my right hand gets used for pretty much everything else.	0	0	0	0	0	0	0	0	0
6330f30b973410dadd20eb64	slash	87.5	40	US	Female	12	Multiple	No	513	597.939	No	NA	NA	0	0	0	0	0	0	0	0	0
6333813956b0fd924b64a4d0	slash	100	31	US	Male	14	White	No	864.5	602.227	No	NA	NA	0	0	0	0	0	0	0	0	0
6337b9604370dd57643b81a0	slash	-37.5	31	US	Male	16	White	No	703	678.548	No	NA	NA	0	0	0	0	0	0	0	0	0
6339759d40c0cfec41fac4cb	slash	100	24	US	Male	12	White	No	674	621.171	No	NA	N/A	0	0	0	0	0	0	0	0	0
6340b7955ab968e4426eb476	slash	-25	27	US	Male	12	White	No	511.5	546.349	No	NA	NA	0	0	0	0	0	0	0	0	0
6340d2fa46f2d707e146b63b	z	50	23	US	Male	12	White	Yes	318	536.592	No	NA	NA	1	0	0	0	0	0	0	0	1
634694a1401b066cb71e4c82	z	100	33	US	Female	12	White	No	921	1228.974	No	NA	NA	0	0	0	0	0	0	0	0	0
6346dbb7ecb073d075e68282	z	62.5	33	US	Male	14	White	No	483	724.688	No	NA	NA	0	0	0	0	0	0	0	0	0
6348845d31edff3dff1b7799	slash	-75	23	US	Male	16	Asian	No	619.5	471.224	No	NA	NA	0	0	0	0	0	0	0	0	0
634ef87aec0966557c825573	slash	100	29	US	Female	12	White	No	675.5	1847.295	No	NA	N/A	0	0	0	0	0	0	0	0	0
6350714b7f29a002b46db87a	z	87.5	23	US	Female	16	White	No	771.5	580.595	No	NA	NA	0	0	0	0	0	0	0	0	0
635407b0f2c5045f78bd9326	z	75	28	US	Male	16	White	No	411.5	505.3	No	NA	NA	0	0	0	0	0	0	0	0	0
