subject	first_block	acc_slash	acc_z	acc_absent	acc_present	acc_global_LVF	acc_global_RVF	acc_local_LVF	acc_local_RVF	rt_global_LVF	rt_global_RVF	rt_local_LVF	rt_local_RVF	rt_overall	duration_s	exclude_many_gos	exclude_low_acc	exclude_low_rt	exclude_high_rt	exclude_long_duration	exclude	ehi_i1_writing	ehi_i2_throwing	ehi_i3_toothbrush	ehi_i4_spoon	ehi_total	age	country	sex	education	race	hispanic_ethnicity	task_experience_response	task_experience_other_response	open_ended_feedback_response
5f18a43ed0b0db0b6f0fc067	slash	96.25	96.25	93.75	96.875	96.875	100	96.875	93.75	635.5	682	739	650	689.5	648.784	0	0	0	0	0	0	25	25	12.5	12.5	75	31	US	Female	21	White	No	No	NA	NA
5f22bdb732432502a2615f3f	z	96.25	95	96.875	95.3125	100	90.625	90.625	100	565	582	535	546	552.5	653.76	0	0	0	0	0	0	25	25	25	25	100	31	US	Female	18	White	No	No	NA	NA
5f24993238b9f80892adf099	z	75	78.75	6.25	94.53125	90.625	96.875	96.875	93.75	144	144.5	140.5	162	146	492.934	0	0	1	0	0	1	-25	25	0	-12.5	-12.5	44	US	Female	21	Asian	No	No	NA	No
5f289485f876761d798df65c	z	76.25	80	75	78.90625	87.5	75	81.25	71.875	660	731	835	689.5	705.5	604.476	0	0	0	0	0	0	25	25	25	25	100	31	US	Female	16	White	No	No	NA	NA
5f2afd90fcefd547f0ee556f	z	93.75	73.75	100	79.6875	90.625	90.625	68.75	68.75	973.5	971.5	1040	1128.5	995	664.413	0	0	0	0	0	0	25	25	25	12.5	87.5	18	US	Female	12	Asian	Yes	No	NA	NA
5f2dad07a2eef40aaef6edb6	z	92.5	90	71.875	96.09375	93.75	93.75	96.875	100	643.5	522	716	515.5	586	664.515	0	0	0	0	0	0	-25	-25	-25	12.5	-62.5	21	US	Female	12	Asian	No	No	NA	NA
5f3847dff97940117558fe41	slash	20	20	100	0	0	0	0	0	2000	2000	2000	2000	2000	1367.852	0	1	0	1	0	1	25	-25	-25	25	0	28	US	Male	18	White	No	No	NA	NA
5f3aff819bf5ad209a13d568	slash	91.25	98.75	90.625	96.09375	100	96.875	100	87.5	527.5	496.5	580.5	529	529.5	800.139	0	0	0	0	0	0	12.5	12.5	12.5	12.5	50	27	US	Female	12	Black or African American	No	No	NA	NA
5f3c23cbcee6b3a3c4faff76	z	100	100	100	100	100	100	100	100	610.5	638	600	653	615	840.056	0	0	0	0	0	0	-25	-25	-25	-25	-100	24	US	Female	12	White	No	No	NA	NA
5f3d42de03555c0832cbef73	slash	98.75	98.75	93.75	100	100	100	100	100	813.5	740.5	826	788	791.5	764.667	0	0	0	0	0	0	25	0	0	0	25	20	US	Female	12	White	No	No	NA	NA
5f48c192be8b6224c26c3e50	slash	93.75	98.75	87.5	98.4375	100	100	96.875	96.875	613.5	704	743.5	784.5	723.5	733.974	0	0	0	0	0	0	-12.5	-25	-12.5	-25	-75	39	US	Female	12	White	No	No	NA	NA
5f49f3262a3d07563d14a7f1	z	97.5	93.75	90.625	96.875	100	100	100	87.5	409.5	416.5	418	522.5	432.5	841.363	0	0	0	0	0	0	-25	-25	-25	-25	-100	28	US	Male	16	White	No	No	NA	NA
5f4d3cb5fdda0b2c403fb801	slash	88.75	95	62.5	99.21875	96.875	100	100	100	390	412.5	380.5	364.5	387.5	716.158	0	0	0	0	0	0	25	25	12.5	12.5	75	25	US	Not listed: non-binary	14	Asian	No	No	NA	NA
5f4e7311fe19f004679bd5c0	z	95	97.5	96.875	96.09375	100	96.875	87.5	100	462.5	481.5	594.5	494.5	519.5	482.644	0	0	0	0	0	0	25	25	25	25	100	23	US	Male	12	White	No	No	NA	NA
5f4efbf90b8cc113d26921a4	slash	91.25	93.75	75	96.875	100	96.875	93.75	96.875	456	514	444	492	476.5	536.572	0	0	0	0	0	0	-25	-25	25	25	0	23	US	Male	16	White	No	No	NA	NA
5f4fd146ee39f70f490889c9	slash	90	91.25	68.75	96.09375	96.875	100	90.625	96.875	605	582.5	578	546	575	910.032	0	0	0	0	0	0	25	25	25	25	100	24	US	Male	14	White	No	No	NA	NA
5f500418133110165a1539a9	slash	97.5	100	93.75	100	100	100	100	100	535	534	515.5	541	532	711.594	0	0	0	0	0	0	-25	-25	-25	-25	-100	26	US	Female	16	Black or African American	No	No	NA	NA
5f504fd2cc049d1cbf29c40d	z	100	100	100	100	100	100	100	100	536	517	543	522.5	530.5	566.102	0	0	0	0	0	0	25	25	25	25	100	29	US	Male	12	Black or African American	No	No	NA	NA
5f50732850c7c600098593df	z	98.75	92.5	93.75	96.09375	100	100	96.875	87.5	448.5	421.5	414.5	444	435.5	675.412	0	0	0	0	0	0	25	25	25	25	100	23	US	Male	12	Black or African American	Yes	No	NA	NA
5f50b1bbe29c992335098fb1	slash	100	98.75	96.875	100	100	100	100	100	509.5	501	551	571	528	745.757	0	0	0	0	0	0	25	12.5	12.5	25	75	32	US	Female	12	White	No	No	NA	NA
5f556bd46e6c4c93a5a90c77	slash	80	67.5	31.25	84.375	93.75	93.75	75	75	804	814	869	972	857.5	835.231	0	0	0	0	0	0	25	25	25	25	100	21	US	Female	12	Asian	No	No	NA	NA
5f67eb3f24636b4105db4826	z	91.25	86.25	78.125	91.40625	93.75	84.375	87.5	100	425.5	499.5	489.5	499	478.5	650.136	0	0	0	0	0	0	25	25	25	25	100	37	US	Male	16	White	No	No	NA	NA
5f6b8930b9d9530b1b065360	slash	88.75	87.5	56.25	96.09375	100	96.875	93.75	93.75	460	527	656.5	541.5	537.5	657.873	0	0	0	0	0	0	-25	25	-12.5	-12.5	-25	40	US	Male	16	White	Yes	No	NA	NA
5f6d0c1efaad4d16c44fdd6d	slash	90	95	65.625	99.21875	100	96.875	100	100	399	383.5	447	416	407.5	584.305	0	0	0	0	0	0	12.5	0	12.5	25	50	24	US	Female	12	Other	No	No	NA	NA
5f7adf44d2ddfa74d5019c3d	z	96.25	95	81.25	99.21875	100	100	100	96.875	497	579.5	540.5	567.5	544	612.388	0	0	0	0	0	0	25	25	25	25	100	33	US	Male	12	Multiple	No	No	NA	NA
5f8120ed0c4ed61e386b4302	z	82.5	78.75	84.375	79.6875	93.75	93.75	68.75	62.5	533	603	1098	862	652.5	668.686	0	0	0	0	0	0	-25	-12.5	-12.5	0	-50	26	US	Female	16	White	No	No	NA	I got a bit tired during the test
5f877e0715f8781a0c7c3ab8	z	95	93.75	84.375	96.875	96.875	96.875	93.75	100	792	766	748.5	665.5	759	674.84	0	0	0	0	0	0	25	25	25	25	100	38	US	Male	16	White	No	No	NA	NA
5f878ac24e7e5f1ba4237c09	slash	97.5	98.75	96.875	98.4375	100	93.75	100	100	567.5	611.5	604.5	672	610	558.872	0	0	0	0	0	0	25	25	12.5	12.5	75	36	US	Male	12	White	Yes	No	NA	Maybe make the practice round shorter, this isn't a complicated task.
5f88dbd56a6aff03a935b5f8	z	93.75	95	75	99.21875	100	100	100	96.875	380	442.5	396.5	420.5	410	642.769	0	0	0	0	0	0	25	-12.5	0	25	37.5	25	US	Male	16	Black or African American	Yes	No	NA	NA
5f898a035298a803c5a7b8d1	slash	96.25	100	96.875	98.4375	100	96.875	100	96.875	845	883	845.5	1008.5	894	638.283	0	0	0	0	0	0	-25	-25	-25	-25	-100	33	US	Female	18	Multiple	No	No	NA	NA
5f94a8e7fa8c422fc88940b0	slash	92.5	98.75	93.75	96.09375	93.75	100	93.75	96.875	830	817.5	827.5	847	833.5	665.325	0	0	0	0	0	0	-25	-25	-25	-25	-100	30	US	Male	14	White	No	No	NA	NA
5f95a44920f542417f4263cb	z	96.25	88.75	100	90.625	90.625	84.375	90.625	96.875	705.5	763.5	728	730	741	590.171	0	0	0	0	0	0	25	25	25	25	100	24	US	Male	12	White	Yes	No	NA	NA
5f974c72a0ed8c0f9ce724ea	slash	97.5	100	100	98.4375	100	100	93.75	100	745.5	760	819	779.5	762	646.099	0	0	0	0	0	0	25	25	25	25	100	31	US	Male	16	Multiple	No	No	NA	NA
5f9fb315ae6f085ff96c0cac	z	100	97.5	100	98.4375	100	96.875	96.875	100	831.5	900.5	904.5	918	894	697.137	0	0	0	0	0	0	25	25	25	25	100	31	US	Male	12	White	No	No	NA	NA
5fa4c21a04bc5912180291bc	z	93.75	97.5	78.125	100	100	100	100	100	505	540.5	489.5	543	522.5	2136.771	0	0	0	0	0	0	-25	12.5	-25	-25	-62.5	40	US	Male	12	Black or African American	No	No	NA	Was it intended, for the prompts to flash on screen for only 0.26 seconds?  (Ha ha ha.)
5fa4f94e535f3b1aa628e0ab	z	88.75	83.75	96.875	83.59375	93.75	62.5	84.375	93.75	748	948	795.5	748	789	596.387	0	0	0	0	0	0	25	25	25	25	100	29	US	Male	18	Asian	No	No	NA	NA
5fa8300f0967d163ec3c05c3	slash	97.5	98.75	93.75	99.21875	100	100	96.875	100	481.5	534	563	505.5	523	666.133	0	0	0	0	0	0	25	25	25	25	100	30	US	Male	16	Black or African American	No	No	NA	NA
5fb0a3d6a8e4224b973e750b	slash	91.25	91.25	71.875	96.09375	100	93.75	93.75	96.875	405	424.5	487	414	419	2058.461	0	0	0	0	0	0	-25	-25	-25	-25	-100	24	US	Male	12	White	Yes	No	NA	NA
5fb142fa3d818059f4cd5497	z	80	86.25	59.375	89.0625	96.875	96.875	87.5	75	332.5	335.5	364	374	349	645.824	0	0	0	0	0	0	25	25	12.5	25	87.5	34	US	Male	16	White	No	Yes	NA	I felt like I did better with the first part then the second part. I was quicker to trigger the button for the slash and was wrong more than with the z.
5fbd371dc57ae80a38ba00c2	slash	65	75	59.375	72.65625	75	78.125	65.625	71.875	853.5	932	1007	1012	952	1113.814	0	0	0	0	0	0	0	-12.5	-12.5	12.5	-12.5	33	US	Male	16	Black or African American	No	No	NA	NA
5fc150bd290b5717801b5821	slash	91.25	96.25	100	92.1875	100	100	90.625	78.125	688	746	769.5	781.5	724.5	640.358	0	0	0	0	0	0	25	25	25	12.5	87.5	19	US	Male	12	White	No	No	NA	NA
5fc30c35704ddd267cc9123f	slash	88.75	85	78.125	89.0625	87.5	84.375	90.625	93.75	940.5	933	770	978.5	899.5	922.596	0	0	0	0	0	0	-25	-25	-25	-25	-100	35	US	Female	12	White	No	No	NA	NA
5fc3d41149c0c8728f07b95b	slash	82.5	98.75	81.25	92.96875	96.875	87.5	90.625	96.875	544	563.5	567.5	557	557	775.911	0	0	0	0	0	0	-25	-12.5	0	0	-37.5	31	US	Male	12	White	No	No	NA	NA
5fd15934025b991384ef1116	z	95	96.25	78.125	100	100	100	100	100	750	721	776	702	744	610.043	0	0	0	0	0	0	25	25	25	25	100	37	US	Male	12	White	No	No	NA	NA
5fd53e2d08163d37f7cb72f6	z	100	97.5	100	98.4375	100	93.75	100	100	504	482	541.5	514.5	509.5	664.386	0	0	0	0	0	0	25	12.5	25	25	87.5	38	US	Male	16	Multiple	No	No	NA	NA
5fd7782dee03dc08d3f3f491	z	98.75	96.25	87.5	100	100	100	100	100	995	965.5	1048.5	1047	1007.5	697.546	0	0	0	0	0	0	25	25	12.5	25	87.5	39	US	Male	14	White	No	No	NA	Thanks for the fun study
5fdd6ae284b3a9449c87a064	slash	100	98.75	96.875	100	100	100	100	100	493	468.5	527.5	457	483.5	541.777	0	0	0	0	0	0	25	25	25	25	100	33	US	Female	16	Asian	No	No	NA	NA
5fea7e34e1506a5df25419ec	z	96.25	97.5	84.375	100	100	100	100	100	538	544	524.5	574.5	541.5	651.749	0	0	0	0	0	0	25	12.5	12.5	0	50	38	US	Female	16	White	No	No	NA	NA
5fea9f4983f6afa8281acf14	z	97.5	93.75	96.875	95.3125	100	100	87.5	93.75	875.5	956	884	897	887	612.374	0	0	0	0	0	0	-25	-12.5	-25	-25	-87.5	28	US	Male	16	White	No	No	NA	NA
5fec281aeae543d80d09fbc0	z	93.75	93.75	75	98.4375	100	100	100	93.75	406	416	449	460.5	434	622.645	0	0	0	0	0	0	-25	-25	-25	-25	-100	31	US	Female	14	White	No	No	NA	NA
5fed6c9c0d786daf31f29f3d	z	96.25	96.25	87.5	98.4375	96.875	100	100	96.875	547.5	586.5	547.5	547	556	662.303	0	0	0	0	0	0	-12.5	-25	-25	-25	-87.5	35	US	Female	16	Asian	No	No	NA	NA
5fee2749ad8fba1104bd0f5b	z	100	92.5	87.5	98.4375	96.875	96.875	100	100	494.5	513	529	501.5	505	933.787	0	0	0	0	0	0	-25	-12.5	-12.5	0	-50	34	US	Female	16	White	No	No	NA	Much appreciated the experiment needed me to hit space to advance instead of just going.
5feff5d30ad48b39d17b9c25	slash	96.25	98.75	90.625	99.21875	100	100	96.875	100	875	829.5	982.5	879	924.5	671.653	0	0	0	0	0	0	25	25	25	25	100	34	US	Female	16	Black or African American	No	No	NA	I thinkm I psyched myself out a few times
5ff0e3319cc6b3ff560a1d4d	slash	88.75	95	71.875	96.875	96.875	96.875	93.75	100	422.5	406	419.5	388.5	403	533.448	0	0	0	0	0	0	25	12.5	12.5	12.5	62.5	27	US	Female	16	White	No	No	NA	NA
5ff2240a2f567121402762e6	z	93.75	92.5	93.75	92.96875	100	87.5	90.625	93.75	848.5	861	815	818.5	844.5	633.964	0	0	0	0	0	0	-25	25	25	12.5	37.5	32	US	Male	16	White	No	No	NA	none
600c3219a434df2de6427feb	z	93.75	100	84.375	100	100	100	100	100	393	407.5	423.5	401.5	408	535.712	0	0	0	0	0	0	25	25	25	25	100	39	US	Male	12	White	No	No	NA	NA
600dcdff34fef66077146d8e	slash	73.75	77.5	25	88.28125	87.5	100	81.25	84.375	332	310	428	150.5	302	916.984	0	0	0	0	0	0	0	-12.5	0	-25	-37.5	24	US	Male	16	White	No	No	NA	NA
60163bb2b88fc70a66a6052b	z	95	87.5	90.625	91.40625	100	96.875	81.25	87.5	435.5	441	513.5	456	471	616.88	0	0	0	0	0	0	25	25	12.5	25	87.5	33	US	Female	14	Asian	Yes	No	NA	That was fun!
6018a5c0e1600b187ccb8693	slash	80	52.5	25	76.5625	78.125	75	78.125	75	139	133.5	150.5	153	140	434.341	1	1	1	0	0	1	-25	-25	-25	-25	-100	25	US	Male	12	Asian	No	No	NA	NA
601d69a993d94008fb2b25dc	z	96.25	96.25	96.875	96.09375	100	100	90.625	93.75	844	835	897.5	855	851.5	864.687	0	0	0	0	0	0	25	12.5	0	25	62.5	27	US	Male	12	Black or African American	No	No	NA	NA
602a8f9033061909d48b1d04	z	97.5	96.25	90.625	98.4375	100	100	93.75	100	567.5	559	641.5	631	599	532.012	0	0	0	0	0	0	-12.5	-25	-12.5	0	-50	20	US	Female	12	White	No	No	NA	This was kind of fun
602d71e6fe40c079523df438	slash	92.5	96.25	93.75	94.53125	90.625	96.875	96.875	93.75	1154.5	1116.5	1127.5	1132	1133.5	652.217	0	0	0	0	0	0	-25	-12.5	-25	-25	-87.5	36	US	Female	12	White	No	No	NA	NA
60306cf6330619ee41fa3cd2	slash	93.75	98.75	100	95.3125	96.875	96.875	90.625	96.875	865.5	886	896	886	882	589.311	0	0	0	0	0	0	25	25	25	25	100	31	US	Male	16	White	No	No	NA	N/A
603d6ae665fbaacb5621ede2	z	76.25	81.25	3.125	97.65625	96.875	96.875	96.875	100	233	137.5	200.5	144	166.5	348.929	1	0	1	0	0	1	-25	25	-25	-25	-50	25	US	Male	14	Black or African American	No	No	NA	NA
60413ee98b05db0b2f74a0c7	slash	93.75	97.5	90.625	96.875	96.875	96.875	96.875	96.875	670.5	703	696	707	697.5	662.885	0	0	0	0	0	0	25	25	12.5	25	87.5	20	US	Male	14	Black or African American	No	No	NA	really cool!
6041d51ff984371e3b18172d	z	95	88.75	75	96.09375	96.875	90.625	100	96.875	522.5	570.5	561	540.5	546	598.517	0	0	0	0	0	0	25	25	12.5	25	87.5	25	US	Female	16	White	No	No	NA	NA
6045267ffa48c161ab686843	z	95	91.25	81.25	96.09375	93.75	96.875	93.75	100	984.5	823.5	842.5	941	904	661.081	0	0	0	0	0	0	25	25	25	25	100	20	US	Male	16	White	No	No	NA	NA
6049273b7b4f029ba1c44e6b	slash	91.25	92.5	78.125	95.3125	100	93.75	87.5	100	476.5	426.5	559	423	470.5	680.285	0	0	0	0	0	0	-25	0	0	-12.5	-37.5	22	US	Female	16	Multiple	No	No	NA	NA
605794cd71c6264c6798181b	z	92.5	95	68.75	100	100	100	100	100	418	429	494.5	435	439.5	522.988	0	0	0	0	0	0	25	25	25	25	100	22	US	Male	12	White	No	No	NA	NA
6060a822ebad58844bb482f1	slash	88.75	86.25	59.375	94.53125	93.75	96.875	100	87.5	459	525	559.5	683.5	559	735.696	0	0	0	0	0	0	-25	-25	-25	-25	-100	33	US	Female	14	White	No	No	NA	NA
6060cc2bf9ba38d90b1a6f12	slash	95	95	93.75	95.3125	96.875	96.875	96.875	90.625	576.5	649	582	727.5	645	560.139	0	0	0	0	0	0	-25	25	-25	-12.5	-37.5	20	US	Male	14	Asian	No	No	NA	Thank you for the opportunity to participate in this study today. It was challenging, but everything in the study worked just fine and was clear as well as easy to understand.
6063a680ba3790e15ab14ba9	slash	91.25	82.5	96.875	84.375	96.875	100	59.375	81.25	610.5	595	869	654.5	632.5	762.698	0	0	0	0	0	0	-25	25	25	-25	0	39	US	Female	12	White	No	No	NA	NA
6068f61c52d7168e0c8b049f	slash	82.5	93.75	87.5	88.28125	84.375	78.125	93.75	96.875	879	776.5	690.5	905	785	666.484	0	0	0	0	0	0	-25	-25	-25	-25	-100	35	US	Female	18	White	No	No	NA	NA
60734853295f4a6404bbf27f	z	98.75	86.25	100	90.625	87.5	100	81.25	93.75	734.5	695	718.5	719.5	712	1344.437	0	0	0	0	0	0	-25	-25	-25	-25	-100	37	US	Female	16	White	No	No	NA	NA
60737b97d01c3800e734921d	z	98.75	100	96.875	100	100	100	100	100	468	477	562.5	553	518	650.014	0	0	0	0	0	0	-25	-25	-25	-25	-100	30	US	Male	12	White	Yes	No	NA	NA
607778a26ff3de83125f50c5	slash	98.75	97.5	100	97.65625	96.875	100	93.75	100	471.5	501	561	510.5	510.5	576.822	0	0	0	0	0	0	-25	-25	-25	-25	-100	36	US	Male	12	Asian	No	No	NA	NA
6079ff1600ff2b7455e1c3e0	z	98.75	96.25	93.75	98.4375	100	93.75	100	100	551	536.5	573.5	559.5	553.5	583.448	0	0	0	0	0	0	25	12.5	12.5	25	75	20	US	Female	12	Black or African American	No	No	NA	NA
608349d97d46ab71fc6c7111	slash	90	95	84.375	94.53125	90.625	96.875	96.875	93.75	609.5	595.5	559.5	678.5	592	867.809	0	0	0	0	0	0	-25	-12.5	-25	-25	-87.5	39	US	Female	16	Multiple	No	No	NA	NA
6089714497c6a46ebdf12234	z	96.25	95	93.75	96.09375	93.75	100	96.875	93.75	521.5	521	487.5	495.5	495.5	595.493	0	0	0	0	0	0	12.5	-12.5	25	25	50	27	US	Female	16	White	No	No	NA	NA
60897a1d66afbbe1bb33a8e2	slash	97.5	96.25	93.75	97.65625	96.875	96.875	96.875	100	743.5	748.5	802.5	706.5	742	634.294	0	0	0	0	0	0	25	25	12.5	25	87.5	22	US	Female	12	White	No	No	NA	NA
608f2aa883599160c8b87a79	slash	96.25	98.75	90.625	99.21875	100	96.875	100	100	416	386.5	452.5	498.5	428	508.951	0	0	0	0	0	0	25	12.5	12.5	25	75	32	US	Female	16	White	Yes	No	NA	NA
6091ab55ea2e97910519f8e7	slash	57.49999999999999	67.5	53.125	64.84375	78.125	53.125	56.25	71.875	546	1025	1125	464	644	699.242	0	1	0	0	0	1	-25	12.5	-25	0	-37.5	28	US	Female	16	Black or African American	Yes	No	NA	NA
6091ebb375f9f6e9e1acaef8	slash	92.5	97.5	100	93.75	100	100	81.25	93.75	803	785.5	953.5	856	843	1024.163	0	0	0	0	0	0	12.5	12.5	0	0	25	22	US	Male	16	White	Yes	No	NA	NA
609b6c918ad180505fefd919	slash	96.25	100	100	97.65625	100	96.875	100	93.75	634	719	647	642	648	937.565	0	0	0	0	0	0	25	25	25	25	100	29	US	Female	16	Asian	No	No	NA	NA
609be3207792bc09e989b7e0	slash	93.75	88.75	81.25	93.75	96.875	96.875	90.625	90.625	564	591.5	635.5	732	624	597.874	0	0	0	0	0	0	25	12.5	12.5	12.5	62.5	30	US	Male	12	White	No	No	NA	NA
60a55d4bb6bd9be6c95b89eb	z	90	96.25	65.625	100	100	100	100	100	410	427	419.5	436.5	418	607.667	0	0	0	0	0	0	-25	0	-25	-25	-75	27	US	Female	18	White	No	No	NA	NA
60a8343c2e4dd727c4833eb6	slash	87.5	90	46.875	99.21875	100	96.875	100	100	521	424.5	531.5	500	501	607.155	0	0	0	0	0	0	25	25	25	25	100	21	US	Female	12	White	Yes	No	NA	NA
60b7d18beb67181cd97d7ac5	z	90	87.5	75	92.1875	90.625	93.75	100	84.375	748.5	746	757	867	778.5	623.399	0	0	0	0	0	0	-25	-25	25	-12.5	-37.5	36	US	Male	16	White	No	No	NA	NA
60b8242021561f7827855c02	z	100	98.75	100	99.21875	96.875	100	100	100	657	719	720	712	695	904.984	0	0	0	0	0	0	25	25	25	25	100	37	US	Female	8	White	No	No	NA	The very first time I had to hit the spacebar to start the experiment, hitting the spacebar did nothing. I just started touching random keys until it initiated. I am not sure which one caused the experiment to start. After that, the spacebar always worked fine. I am not sure if it was an issue on my end or the experiment program.
60ba2ffd080107de026041d3	slash	100	97.5	93.75	100	100	100	100	100	668	602.5	707	631	653	553.093	0	0	0	0	0	0	25	25	25	25	100	32	US	Male	16	White	No	No	NA	NA
60bd80a54df9675c7f842774	slash	97.5	100	100	98.4375	100	96.875	100	96.875	992	977	950	961.5	964.5	623.987	0	0	0	0	0	0	25	25	25	25	100	30	US	Male	12	White	No	No	NA	NA
60bfe979f044ae9801bac501	z	76.25	73.75	28.125	86.71875	100	100	71.875	75	443	390.5	726	684.5	471	702.534	0	0	0	0	0	0	0	12.5	0	0	12.5	26	US	Male	12	White	No	No	NA	NA
60c0eae0a61a05f2b626b6de	z	96.25	95	81.25	99.21875	96.875	100	100	100	575.5	629.5	638.5	634	617	526.15	0	0	0	0	0	0	25	25	0	12.5	62.5	32	US	Male	14	Multiple	No	No	NA	NA
60c80c19de11452191e78dd5	slash	70	95	90.625	80.46875	65.625	62.5	96.875	96.875	771.5	962	758	728.5	780.5	815.704	0	0	0	0	0	0	25	12.5	25	25	87.5	36	US	Male	18	White	No	No	NA	NA
60ce9fa3d9f9a088647a62ba	slash	98.75	100	100	99.21875	100	100	96.875	100	535	639.5	644.5	670	644.5	613.246	0	0	0	0	0	0	25	25	25	25	100	31	US	Male	16	Black or African American	No	No	NA	maybe give a little countdown before the first one or have to press space again after the instructions
60d099f849987e86824eedcd	slash	96.25	98.75	100	96.875	96.875	93.75	100	96.875	1112	1084.5	1086.5	1112	1094	796.222	0	0	0	0	0	0	-25	25	-25	-25	-50	32	US	Female	16	White	No	No	NA	NA
60d2d061fd054556769ca306	slash	97.5	93.75	84.375	98.4375	100	100	96.875	96.875	517	576	549	538.5	547.5	617.853	0	0	0	0	0	0	-25	25	-25	-25	-50	19	US	Male	12	Black or African American	No	No	NA	NA
60d5ff02fef54b0399953c12	slash	80	96.25	65.625	93.75	96.875	90.625	93.75	93.75	451	502.5	567	542.5	525	596.644	0	0	0	0	0	0	25	25	25	25	100	22	US	Male	12	White	No	No	NA	It moved a bit too fast for me but maybe that was that how it was supposed to be
60ddf5abb47cc02285793096	slash	95	90	71.875	97.65625	100	100	93.75	96.875	574	594	688.5	631.5	621.5	650.442	0	0	0	0	0	0	-25	-25	-25	-25	-100	23	US	Female	12	White	No	No	NA	NA
60ded53d38608c2fa0d1ac4f	slash	76.25	91.25	65.625	88.28125	78.125	93.75	93.75	87.5	893	847	863	907.5	876	700.817	0	0	0	0	0	0	25	25	25	25	100	19	US	Male	12	White	No	No	NA	NA
60dfc07ddcd24dcc266d8690	z	97.5	97.5	90.625	99.21875	100	96.875	100	100	461.5	465.5	454.5	444	459	600.912	0	0	0	0	0	0	25	25	25	25	100	26	US	Male	18	White	Yes	No	NA	Accidentally pressed """"/"""" on one of the """"/"""" tasks.
60e1d5f866e681d7e33fd01c	slash	91.25	91.25	75	95.3125	96.875	90.625	100	93.75	499	594	473.5	624	530.5	988.784	0	0	0	0	0	0	-25	0	-12.5	-25	-62.5	39	US	Not listed: agender	12	White	No	No	NA	NA
60e2600a329d5ebfcb54b413	z	98.75	95	90.625	98.4375	96.875	100	96.875	100	790.5	790.5	799.5	776	785	766.01	0	0	0	0	0	0	-25	-25	-25	-25	-100	27	US	Female	16	Black or African American	No	No	NA	none
60e49c6274c1be146fa85140	z	100	95	93.75	98.4375	100	100	96.875	96.875	798	787.5	786.5	821.5	794.5	634.584	0	0	0	0	0	0	25	25	25	25	100	30	US	Female	18	White	No	No	NA	NA
60e9b19b0104bf65f6a92237	z	88.75	87.5	56.25	96.09375	100	90.625	96.875	96.875	357.5	398.5	388.5	374.5	381	555.189	0	0	0	0	0	0	25	25	25	12.5	87.5	20	US	Female	12	Multiple	No	No	NA	NA
60ec54c58f88686dadb1a0c9	z	91.25	71.25	100	76.5625	93.75	100	46.875	65.625	630	624.5	2000	966.5	705.5	661.762	0	0	0	0	0	0	-25	-25	-25	12.5	-62.5	33	US	Male	16	White	No	No	NA	NA
60ed0e7149a025da16189d35	slash	72.5	92.5	59.375	88.28125	96.875	87.5	78.125	90.625	556	518	676	574	585	663.976	0	0	0	0	0	0	25	12.5	25	12.5	75	28	US	Male	12	White	No	No	NA	NA
60f39f67a5c2c9e50ce470ee	z	76.25	75	15.625	90.625	93.75	93.75	93.75	81.25	445	435.5	850	835	493	733.3	0	0	0	0	0	0	25	25	25	25	100	34	US	Female	16	White	No	No	NA	NA
60f5f8769fc9289a9e518129	slash	98.75	97.5	96.875	98.4375	96.875	100	100	96.875	512.5	499.5	539	536.5	518	601.322	0	0	0	0	0	0	-25	-25	-25	-25	-100	36	US	Female	16	White	No	No	NA	NA
60f6de25f86ba8d688779946	slash	98.75	97.5	96.875	98.4375	100	96.875	96.875	100	916	975	984.5	966	960	663.005	0	0	0	0	0	0	25	25	25	12.5	87.5	31	US	Female	21	White	No	No	NA	NA
60fc2ec58ad0da367daee3c1	z	97.5	93.75	93.75	96.09375	96.875	93.75	96.875	96.875	690.5	699.5	746	713.5	714	663.881	0	0	0	0	0	0	25	25	25	25	100	33	US	Female	12	White	No	Yes	NA	NA
60fcc58f020a0d9d03ce0e2e	z	93.75	93.75	81.25	96.875	96.875	100	96.875	93.75	612	622	653	663	633	559.353	0	0	0	0	0	0	25	25	25	25	100	20	US	Male	12	White	No	No	NA	NA
60fcd9368e8d2b8740cf9251	z	93.75	93.75	90.625	94.53125	96.875	96.875	87.5	96.875	390	446.5	483.5	461	443.5	664.888	0	0	0	0	0	0	25	25	25	12.5	87.5	21	US	Female	12	Multiple	No	No	NA	n/a
60fd592929e8016e53a167a6	z	87.5	85	40.625	97.65625	96.875	96.875	100	96.875	507.5	468.5	529.5	519	516.5	644.584	0	0	0	0	0	0	25	25	25	25	100	22	US	Female	8	White	No	No	NA	NA
60fd6607e7beec3c98d994b1	slash	91.25	91.25	59.375	99.21875	100	96.875	100	100	968	977	955	969	965.5	735.704	0	0	0	0	0	0	25	25	25	12.5	87.5	25	US	Female	12	White	No	No	NA	NA
60fd6697546be8a6eb141693	z	90	93.75	78.125	95.3125	100	100	90.625	90.625	851.5	883.5	951	894.5	902	683.265	0	0	0	0	0	0	25	25	25	25	100	23	US	Male	12	White	Yes	No	NA	NA
60fd9531d59bcac5313f6345	z	88.75	81.25	87.5	84.375	100	100	53.125	84.375	611	586	1347	637.5	658.5	671.225	0	0	0	0	0	0	-25	-25	-25	0	-75	23	US	Female	12	Asian	No	No	NA	NA
