subject	time_elapsed_ms	blocknum	block_type	block_response	trialnum	target	level	field	target_present	response	correct	rt	first_block	acc_slash	acc_z	acc_absent	acc_present	acc_global_LVF	acc_global_RVF	acc_local_LVF	acc_local_RVF	rt_global_LVF	rt_global_RVF	rt_local_LVF	rt_local_RVF	rt_overall	duration_s	exclude_many_gos	exclude_low_acc	exclude_low_rt	exclude_high_rt	exclude	ehi_i1_writing	ehi_i2_throwing	ehi_i3_toothbrush	ehi_i4_spoon	ehi_total	age	country	sex	education	race	hispanic_ethnicity	task_experience_response	task_experience_other_response	open_ended_feedback_response
62b9cf42a63194f71fc0a393	352887	2	main	z	23	absent	absent	absent	no	present	0	697	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	355571	2	main	z	24	circle	global	LVF	yes	present	1	608	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	359158	2	main	z	25	absent	absent	absent	no	absent	1	2000	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	360850	2	main	z	26	circle	global	RVF	yes	present	1	461	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	364328	2	main	z	27	absent	absent	absent	no	absent	1	2000	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	365935	2	main	z	28	square	local	RVF	yes	present	1	527	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	369499	2	main	z	29	absent	absent	absent	no	absent	1	2000	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	371195	2	main	z	30	circle	global	RVF	yes	present	1	602	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	373579	2	main	z	31	circle	local	LVF	yes	present	1	505	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	377132	2	main	z	32	circle	global	LVF	yes	present	1	446	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	379422	2	main	z	33	square	local	RVF	yes	present	1	581	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	381498	2	main	z	34	square	global	RVF	yes	present	1	605	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	383349	2	main	z	35	square	global	LVF	yes	present	1	590	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	385088	2	main	z	36	square	global	RVF	yes	present	1	544	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	387332	2	main	z	37	square	local	LVF	yes	present	1	1066	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	389119	2	main	z	38	circle	local	RVF	yes	present	1	548	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	391022	2	main	z	39	circle	local	RVF	yes	present	1	500	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	393784	2	main	z	40	square	local	LVF	yes	present	1	1413	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	397196	2	main	z	41	absent	absent	absent	no	absent	1	2000	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	400471	2	main	z	42	absent	absent	absent	no	absent	1	2000	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	401978	2	main	z	43	square	local	LVF	yes	present	1	489	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	404371	2	main	z	44	square	global	LVF	yes	present	1	656	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	406621	2	main	z	45	square	global	LVF	yes	present	1	874	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	409043	2	main	z	46	square	local	RVF	yes	present	1	736	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	411406	2	main	z	47	circle	global	LVF	yes	present	1	749	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	413466	2	main	z	48	circle	local	RVF	yes	present	1	593	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	415450	2	main	z	49	square	global	LVF	yes	present	1	594	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	418709	2	main	z	50	absent	absent	absent	no	absent	1	2000	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	420373	2	main	z	51	circle	global	RVF	yes	present	1	510	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	422745	2	main	z	52	circle	local	LVF	yes	present	1	691	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	424838	2	main	z	53	circle	local	LVF	yes	present	1	568	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	426850	2	main	z	54	square	global	RVF	yes	present	1	731	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	428913	2	main	z	55	square	global	RVF	yes	present	1	606	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	432155	2	main	z	56	absent	absent	absent	no	absent	1	2000	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	433843	2	main	z	57	square	local	LVF	yes	present	1	636	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	437684	2	main	z	58	absent	absent	absent	no	absent	1	2000	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	439855	2	main	z	59	square	local	LVF	yes	present	1	941	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	442174	2	main	z	60	circle	global	RVF	yes	present	1	632	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	444419	2	main	z	61	circle	local	LVF	yes	present	1	459	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	446341	2	main	z	62	square	local	LVF	yes	present	1	468	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	448421	2	main	z	63	circle	global	RVF	yes	present	1	584	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	450276	2	main	z	64	square	local	RVF	yes	present	1	538	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	452113	2	main	z	65	circle	global	LVF	yes	present	1	541	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	455456	2	main	z	66	absent	absent	absent	no	absent	1	2000	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	456993	2	main	z	67	square	local	RVF	yes	present	1	540	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	458756	2	main	z	68	circle	global	LVF	yes	present	1	600	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	460759	2	main	z	69	circle	local	RVF	yes	present	1	786	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	462603	2	main	z	70	circle	local	RVF	yes	present	1	642	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	464576	2	main	z	71	square	local	RVF	yes	present	1	730	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	466524	2	main	z	72	square	global	RVF	yes	present	1	723	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	468489	2	main	z	73	circle	local	RVF	yes	present	1	717	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	470280	2	main	z	74	circle	local	LVF	yes	present	1	524	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	472030	2	main	z	75	circle	global	LVF	yes	present	1	607	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	473881	2	main	z	76	square	global	RVF	yes	present	1	689	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	477077	2	main	z	77	absent	absent	absent	no	absent	1	2000	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	478622	2	main	z	78	square	global	LVF	yes	present	1	526	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	480322	2	main	z	79	circle	global	RVF	yes	present	1	575	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	483396	2	main	z	80	absent	absent	absent	no	absent	1	2000	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	510636	3	practice	slash	1	absent	absent	absent	no	present	0	316	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	515330	3	practice	slash	2	absent	absent	absent	no	absent	1	2000	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	517919	3	practice	slash	3	circle	local	RVF	yes	present	1	428	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	520479	3	practice	slash	4	square	global	RVF	yes	present	1	421	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	522969	3	practice	slash	5	square	global	LVF	yes	present	1	530	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	525414	3	practice	slash	6	circle	global	RVF	yes	present	1	406	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	529510	3	practice	slash	7	absent	absent	absent	no	absent	1	2000	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	532428	3	practice	slash	8	square	local	LVF	yes	present	1	598	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	535098	3	practice	slash	9	circle	local	RVF	yes	present	1	449	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	537549	3	practice	slash	10	circle	global	LVF	yes	present	1	376	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	539988	3	practice	slash	11	circle	global	LVF	yes	present	1	329	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	542926	3	practice	slash	12	square	local	LVF	yes	present	1	649	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	545699	3	practice	slash	13	absent	absent	absent	no	present	0	502	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	548501	3	practice	slash	14	circle	local	RVF	yes	present	1	439	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	551219	3	practice	slash	15	circle	global	RVF	yes	present	1	604	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	554135	3	practice	slash	16	square	global	LVF	yes	present	1	732	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	559677	4	main	slash	1	square	local	RVF	yes	present	1	465	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	561996	4	main	slash	2	circle	local	LVF	yes	present	1	442	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	563969	4	main	slash	3	square	local	LVF	yes	present	1	439	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	565943	4	main	slash	4	square	local	RVF	yes	present	1	396	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	567597	4	main	slash	5	circle	local	LVF	yes	present	1	438	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	569259	4	main	slash	6	circle	local	RVF	yes	present	1	470	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	571011	4	main	slash	7	square	global	RVF	yes	present	1	455	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	572700	4	main	slash	8	circle	global	RVF	yes	present	1	477	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	575714	4	main	slash	9	square	local	RVF	yes	present	1	407	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	577466	4	main	slash	10	square	global	RVF	yes	present	1	542	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	579361	4	main	slash	11	square	local	LVF	yes	present	1	706	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	582724	4	main	slash	12	absent	absent	absent	no	absent	1	2000	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	584205	4	main	slash	13	circle	global	LVF	yes	present	1	497	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	586084	4	main	slash	14	circle	local	LVF	yes	present	1	465	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	587832	4	main	slash	15	circle	global	LVF	yes	present	1	548	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	591189	4	main	slash	16	absent	absent	absent	no	absent	1	2000	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	597661	4	main	slash	17	absent	absent	absent	no	absent	1	2000	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	599210	4	main	slash	18	square	global	LVF	yes	present	1	459	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	601052	4	main	slash	19	circle	local	RVF	yes	present	1	504	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	604437	4	main	slash	20	absent	absent	absent	no	absent	1	2000	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	606276	4	main	slash	21	circle	global	RVF	yes	present	1	615	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
62b9cf42a63194f71fc0a393	608210	4	main	slash	22	circle	local	RVF	yes	present	1	584	z	100	98.75	96.875	100	100	100	100	100	508.5	543	526.5	505.5	524.5	725.745	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	American Indian or Alaska Native	No	No	NA	NA
