subject,time_elapsed_ms,blocknum,block,trialnum,target_present,response,response_log,correct,rt,block_type
732422175,148299,2,main_slash,43,yes,present,1,1,313,main
732422175,149631,2,main_slash,44,yes,present,1,1,462,main
732422175,150956,2,main_slash,45,yes,present,1,1,320,main
732422175,152428,2,main_slash,46,yes,present,1,1,493,main
732422175,153714,2,main_slash,47,yes,present,1,1,331,main
732422175,155191,2,main_slash,48,yes,present,1,1,525,main
732422175,156428,2,main_slash,49,yes,present,1,1,312,main
732422175,157775,2,main_slash,50,yes,present,1,1,409,main
732422175,159135,2,main_slash,51,yes,present,1,1,304,main
732422175,160608,2,main_slash,52,yes,present,1,1,461,main
732422175,161944,2,main_slash,53,yes,present,1,1,371,main
732422175,163317,2,main_slash,54,yes,present,1,1,338,main
732422175,164684,2,main_slash,55,no,present,1,0,272,main
732422175,166574,2,main_slash,56,yes,present,1,1,546,main
732422175,169960,2,main_slash,57,no,absent,0,1,2000,main
732422175,172926,2,main_slash,58,no,absent,0,1,2000,main
732422175,174310,2,main_slash,59,yes,present,1,1,386,main
732422175,176236,2,main_slash,60,yes,present,1,1,647,main
732422175,177925,2,main_slash,61,yes,present,1,1,337,main
732422175,179406,2,main_slash,62,yes,present,1,1,383,main
732422175,182470,2,main_slash,63,no,absent,0,1,2000,main
732422175,184569,2,main_slash,64,no,present,1,0,284,main
732422175,185990,2,main_slash,65,yes,present,1,1,355,main
732422175,189001,2,main_slash,66,no,absent,0,1,2000,main
732422175,190308,2,main_slash,67,yes,present,1,1,359,main
732422175,191614,2,main_slash,68,yes,present,1,1,449,main
732422175,192913,2,main_slash,69,yes,present,1,1,378,main
732422175,194281,2,main_slash,70,yes,present,1,1,450,main
732422175,195860,2,main_slash,71,yes,present,1,1,597,main
732422175,197472,2,main_slash,72,no,present,1,0,427,main
732422175,200578,2,main_slash,73,no,absent,0,1,2000,main
732422175,201947,2,main_slash,74,yes,present,1,1,387,main
732422175,203235,2,main_slash,75,yes,present,1,1,342,main
732422175,204689,2,main_slash,76,yes,present,1,1,504,main
732422175,205986,2,main_slash,77,yes,present,1,1,296,main
732422175,207230,2,main_slash,78,yes,present,1,1,239,main
732422175,208582,2,main_slash,79,yes,present,1,1,392,main
732422175,209941,2,main_slash,80,yes,present,1,1,451,main
732422175,215885,3,practice_z,1,yes,present,1,1,462,practice
732422175,218403,3,practice_z,2,yes,present,1,1,371,practice
732422175,220768,3,practice_z,3,yes,present,1,1,348,practice
732422175,223137,3,practice_z,4,yes,present,1,1,351,practice
732422175,225364,3,practice_z,5,yes,present,1,1,213,practice
732422175,228780,3,practice_z,6,yes,present,1,1,347,practice
732422175,231133,3,practice_z,7,yes,present,1,1,352,practice
732422175,233708,3,practice_z,8,yes,present,1,1,361,practice
732422175,236293,3,practice_z,9,no,present,1,0,348,practice
732422175,238695,3,practice_z,10,yes,present,1,1,418,practice
732422175,241076,3,practice_z,11,yes,present,1,1,400,practice
732422175,243516,3,practice_z,12,yes,present,1,1,408,practice
732422175,245966,3,practice_z,13,yes,present,1,1,341,practice
732422175,248269,3,practice_z,14,no,present,1,0,279,practice
732422175,252388,3,practice_z,15,no,absent,0,1,2000,practice
732422175,271363,3,practice_z,16,no,absent,0,1,2000,practice
732422175,275696,4,main_z,1,yes,present,1,1,1056,main
732422175,277099,4,main_z,2,yes,present,1,1,344,main
732422175,280089,4,main_z,3,no,absent,0,1,2000,main
732422175,281570,4,main_z,4,yes,present,1,1,433,main
732422175,284920,4,main_z,5,no,absent,0,1,2000,main
732422175,286489,4,main_z,6,yes,present,1,1,471,main
732422175,288128,4,main_z,7,yes,present,1,1,344,main
732422175,289487,4,main_z,8,yes,present,1,1,388,main
732422175,290979,4,main_z,9,yes,present,1,1,280,main
732422175,292310,4,main_z,10,yes,present,1,1,262,main
732422175,293614,4,main_z,11,yes,present,1,1,233,main
732422175,294912,4,main_z,12,yes,present,1,1,281,main
732422175,296256,4,main_z,13,yes,present,1,1,360,main
732422175,299245,4,main_z,14,no,absent,0,1,2000,main
732422175,300928,4,main_z,15,yes,present,1,1,402,main
732422175,303165,4,main_z,16,yes,present,1,1,406,main
732422175,304663,4,main_z,17,yes,present,1,1,355,main
732422175,307758,4,main_z,18,no,absent,0,1,2000,main
732422175,309204,4,main_z,19,yes,present,1,1,464,main
732422175,310772,4,main_z,20,yes,present,1,1,451,main
732422175,312203,4,main_z,21,yes,present,1,1,373,main
732422175,313578,4,main_z,22,yes,present,1,1,407,main
732422175,316453,4,main_z,23,no,absent,0,1,2000,main
732422175,317742,4,main_z,24,yes,present,1,1,356,main
732422175,318994,4,main_z,25,yes,present,1,1,326,main
732422175,320421,4,main_z,26,yes,present,1,1,254,main
732422175,322085,4,main_z,27,yes,present,1,1,468,main
732422175,323392,4,main_z,28,no,present,1,0,327,main
732422175,324819,4,main_z,29,yes,present,1,1,387,main
732422175,326222,4,main_z,30,yes,present,1,1,574,main
732422175,327535,4,main_z,31,yes,present,1,1,387,main
732422175,329151,4,main_z,32,yes,present,1,1,522,main
732422175,330584,4,main_z,33,yes,present,1,1,472,main
732422175,333445,4,main_z,34,no,absent,0,1,2000,main
732422175,334791,4,main_z,35,yes,present,1,1,374,main
732422175,336190,4,main_z,36,yes,present,1,1,547,main
732422175,337502,4,main_z,37,yes,present,1,1,527,main
732422175,340308,4,main_z,38,no,absent,0,1,2000,main
732422175,341649,4,main_z,39,yes,present,1,1,410,main
732422175,343141,4,main_z,40,yes,present,1,1,735,main
732422175,345939,4,main_z,41,no,absent,0,1,2000,main
732422175,347644,4,main_z,42,yes,present,1,1,391,main
732422175,348957,4,main_z,43,yes,present,1,1,587,main
732422175,351685,4,main_z,44,no,absent,0,1,2000,main
732422175,353351,4,main_z,45,yes,present,1,1,450,main
732422175,354657,4,main_z,46,yes,present,1,1,556,main
732422175,355831,4,main_z,47,yes,present,1,1,431,main
732422175,356912,4,main_z,48,no,present,1,0,346,main
732422175,358850,4,main_z,49,yes,present,1,1,635,main
732422175,360178,4,main_z,50,yes,present,1,1,613,main
732422175,361301,4,main_z,51,yes,present,1,1,438,main
732422175,362345,4,main_z,52,yes,present,1,1,349,main
732422175,363538,4,main_z,53,yes,present,1,1,459,main
732422175,364759,4,main_z,54,yes,present,1,1,464,main
732422175,365876,4,main_z,55,yes,present,1,1,371,main
732422175,366977,4,main_z,56,yes,present,1,1,349,main
732422175,368495,4,main_z,57,yes,present,1,1,785,main
732422175,369760,4,main_z,58,yes,present,1,1,551,main
732422175,370880,4,main_z,59,yes,present,1,1,354,main
732422175,373675,4,main_z,60,no,absent,0,1,2000,main
732422175,375892,4,main_z,61,yes,present,1,1,553,main
732422175,377116,4,main_z,62,yes,present,1,1,493,main
732422175,378416,4,main_z,63,yes,present,1,1,527,main
732422175,379595,4,main_z,64,yes,present,1,1,407,main
732422175,380703,4,main_z,65,yes,present,1,1,400,main
732422175,381850,4,main_z,66,no,present,1,0,448,main
732422175,383605,4,main_z,67,yes,present,1,1,386,main
732422175,384759,4,main_z,68,yes,present,1,1,457,main
732422175,385856,4,main_z,69,yes,present,1,1,388,main
732422175,386960,4,main_z,70,yes,present,1,1,343,main
732422175,387982,4,main_z,71,yes,present,1,1,298,main
732422175,390749,4,main_z,72,no,absent,0,1,2000,main
732422175,392274,4,main_z,73,yes,present,1,1,392,main
732422175,393410,4,main_z,74,yes,present,1,1,413,main
732422175,394595,4,main_z,75,no,present,1,0,416,main
732422175,396757,4,main_z,76,yes,present,1,1,478,main
732422175,398026,4,main_z,77,yes,present,1,1,415,main
732422175,400745,4,main_z,78,no,absent,0,1,2000,main
732422175,402193,4,main_z,79,yes,present,1,1,399,main
732422175,403554,4,main_z,80,yes,present,1,1,644,main
